timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1750703224894,13, HTTP Request Sampler,200,OK,Thread Group 1-19,text,true,,340,122,29,29,http://localhost:3001/characters,13,0,0
1750703224895,12,characters/id,404,Not Found,Thread Group 1-20,text,false,,273,123,29,29,http://localhost:3001/character/7,12,0,0
1750703224884,24,character/2,404,Not Found,Thread Group 1-21,text,false,,273,229,29,29,http://localhost:3001/character/6,24,0,0
1750703224799,109,characters,200,OK,Thread Group 1-23,text,true,,340,122,29,29,http://localhost:3001/characters,109,0,1
1750703224899,12,characters/id,404,Not Found,Thread Group 1-13,text,false,,273,123,29,29,http://localhost:3001/character/7,12,0,0
1750703224899,14,characters/id,200,OK,Thread Group 1-12,text,true,,264,123,30,30,http://localhost:3001/character/1,14,0,0
1750703224900,14,character/2,404,Not Found,Thread Group 1-14,text,false,,273,229,30,30,http://localhost:3001/character/9,14,0,0
1750703224902,14,characters,200,OK,Thread Group 1-15,text,true,,340,122,30,30,http://localhost:3001/characters,14,0,0
1750703224904,13, HTTP Request Sampler,200,OK,Thread Group 1-16,text,true,,340,122,30,30,http://localhost:3001/characters,13,0,0
1750703224905,13,characters/id,404,Not Found,Thread Group 1-18,text,false,,273,123,31,31,http://localhost:3001/character/0,13,0,0
1750703224906,13,characters/id,404,Not Found,Thread Group 1-17,text,false,,273,123,31,31,http://localhost:3001/character/8,13,0,0
1750703224907,13,characters,200,OK,Thread Group 1-19,text,true,,340,122,31,31,http://localhost:3001/characters,13,0,0
1750703224907,15, HTTP Request Sampler,200,OK,Thread Group 1-20,text,true,,340,122,32,32,http://localhost:3001/characters,15,0,0
1750703224909,14,characters/id,200,OK,Thread Group 1-21,text,true,,268,123,32,32,http://localhost:3001/character/3,14,0,0
1750703224896,28,character/2,404,Not Found,Thread Group 1-22,text,false,,273,229,32,32,http://localhost:3001/character/5,28,0,0
1750703224805,119,characters,200,OK,Thread Group 1-24,text,true,,340,122,32,32,http://localhost:3001/characters,119,0,0
1750703224911,15, HTTP Request Sampler,200,OK,Thread Group 1-13,text,true,,340,122,32,32,http://localhost:3001/characters,15,0,0
1750703224913,14, HTTP Request Sampler,200,OK,Thread Group 1-12,text,true,,340,122,31,31,http://localhost:3001/characters,14,0,0
1750703224915,13,characters/id,404,Not Found,Thread Group 1-14,text,false,,273,123,30,30,http://localhost:3001/character/8,13,0,0
1750703224916,16,character/2,404,Not Found,Thread Group 1-15,text,false,,273,229,31,31,http://localhost:3001/character/6,16,0,0
1750703224917,16,characters,200,OK,Thread Group 1-16,text,true,,340,122,31,31,http://localhost:3001/characters,16,0,0
1750703224918,16, HTTP Request Sampler,200,OK,Thread Group 1-18,text,true,,340,122,31,31,http://localhost:3001/characters,16,0,0
1750703224919,16, HTTP Request Sampler,200,OK,Thread Group 1-17,text,true,,340,122,31,31,http://localhost:3001/characters,16,0,0
1750703224920,15,character/2,200,OK,Thread Group 1-19,text,true,,268,229,31,31,http://localhost:3001/character/3,15,0,0
1750703224922,14,characters,200,OK,Thread Group 1-20,text,true,,340,122,32,32,http://localhost:3001/characters,14,0,0
1750703224923,15, HTTP Request Sampler,200,OK,Thread Group 1-21,text,true,,340,122,33,33,http://localhost:3001/characters,15,0,0
1750703224925,14,characters/id,404,Not Found,Thread Group 1-22,text,false,,273,123,33,33,http://localhost:3001/character/8,14,0,0
1750703224910,31,character/2,200,OK,Thread Group 1-23,text,true,,273,229,33,33,http://localhost:3001/character/2,31,0,0
