timeStamp,elapsed,label,responseCode,responseMessage,threadName,success,failureMessage,bytes,grpThreads,allThreads,Latency,SampleCount,ErrorCount,Hostname
1750703250088,4, HTTP Request Sampler,200,OK,Thread Group 1-3531,true,,340,1381,1381,4,1,0,T-OZEROVA.local
1750703250089,4,character/2,404,Not Found,Thread Group 1-1033,false,,273,1381,1381,4,1,1,T-OZEROVA.local
1750703250089,4,character/2,404,Not Found,Thread Group 1-3533,false,,273,1381,1381,4,1,1,T-OZEROVA.local
1750703250089,5,characters,200,OK,Thread Group 1-3534,true,,340,1381,1381,5,1,0,T-OZEROVA.local
1750703250090,4,characters/id,404,Not Found,Thread Group 1-3535,false,,273,1381,1381,4,1,1,T-OZEROVA.local
1750703250085,9,characters/id,404,Not Found,Thread Group 1-1034,false,,273,1381,1381,9,1,1,T-OZEROVA.local
1750703250085,10,character/2,404,Not Found,Thread Group 1-3536,false,,273,1381,1381,10,1,1,T-OZEROVA.local
1750703244960,5134,characters,200,OK,Thread Group 1-3383,true,,340,1381,1381,5134,1,0,T-OZEROVA.local
1750703250091,6, HTTP Request Sampler,200,OK,Thread Group 1-3528,true,,340,1381,1381,6,1,0,T-OZEROVA.local
1750703250091,6,characters/id,404,Not Found,Thread Group 1-3530,false,,273,1380,1380,6,1,1,T-OZEROVA.local
1750703250092,6,characters/id,404,Not Found,Thread Group 1-3529,false,,273,1380,1380,6,1,1,T-OZEROVA.local
1750703250092,6,characters,200,OK,Thread Group 1-3532,true,,340,1380,1380,6,1,0,T-OZEROVA.local
1750703250092,6,characters,200,OK,Thread Group 1-3531,true,,340,1380,1380,6,1,0,T-OZEROVA.local
1750703250093,6,characters/id,404,Not Found,Thread Group 1-1033,false,,273,1380,1380,6,1,1,T-OZEROVA.local
1750703250093,6,characters/id,200,OK,Thread Group 1-3533,true,,264,1380,1380,6,1,0,T-OZEROVA.local
1750703250094,6,character/2,200,OK,Thread Group 1-3534,true,,264,1380,1380,6,1,0,T-OZEROVA.local
1750703250094,6, HTTP Request Sampler,200,OK,Thread Group 1-3535,true,,340,1380,1380,6,1,0,T-OZEROVA.local
1750703250094,7, HTTP Request Sampler,200,OK,Thread Group 1-1034,true,,340,1380,1380,7,1,0,T-OZEROVA.local
1750703250095,6,characters/id,404,Not Found,Thread Group 1-3536,false,,273,1380,1380,6,1,1,T-OZEROVA.local
1750703250090,11,character/2,200,OK,Thread Group 1-1045,true,,264,1380,1380,11,1,0,T-OZEROVA.local
1750703244993,5107,characters,200,OK,Thread Group 1-3388,true,,340,1380,1380,5107,1,0,T-OZEROVA.local
1750703250098,4, HTTP Request Sampler,200,OK,Thread Group 1-3530,true,,340,1380,1380,4,1,0,T-OZEROVA.local
1750703250098,4, HTTP Request Sampler,200,OK,Thread Group 1-3529,true,,340,1379,1379,4,1,0,T-OZEROVA.local
1750703250098,5,character/2,404,Not Found,Thread Group 1-3532,false,,273,1378,1378,5,1,1,T-OZEROVA.local
1750703250099,4,character/2,404,Not Found,Thread Group 1-3531,false,,273,1378,1378,4,1,1,T-OZEROVA.local
1750703250099,5, HTTP Request Sampler,200,OK,Thread Group 1-1033,true,,340,1378,1378,5,1,0,T-OZEROVA.local
1750703250099,5, HTTP Request Sampler,200,OK,Thread Group 1-3533,true,,340,1378,1378,5,1,0,T-OZEROVA.local
1750703250100,5,characters/id,200,OK,Thread Group 1-3534,true,,264,1378,1378,5,1,0,T-OZEROVA.local
1750703250100,5,characters,200,OK,Thread Group 1-3535,true,,340,1378,1378,5,1,0,T-OZEROVA.local
1750703250101,5,characters,200,OK,Thread Group 1-1034,true,,340,1378,1378,5,1,0,T-OZEROVA.local
1750703250101,5, HTTP Request Sampler,200,OK,Thread Group 1-3536,true,,340,1378,1378,5,1,0,T-OZEROVA.local
1750703250096,10,character/2,200,OK,Thread Group 1-3383,true,,273,1378,1378,10,1,0,T-OZEROVA.local
1750703246020,4086,characters,200,OK,Thread Group 1-3559,true,,340,1378,1378,4086,1,0,T-OZEROVA.local
1750703250103,4,characters/id,404,Not Found,Thread Group 1-3532,false,,273,1378,1378,4,1,1,T-OZEROVA.local
1750703250103,5,characters/id,404,Not Found,Thread Group 1-3531,false,,273,1378,1378,5,1,1,T-OZEROVA.local
1750703250104,4,characters,200,OK,Thread Group 1-1033,true,,340,1378,1378,4,1,0,T-OZEROVA.local
1750703250105,3,characters,200,OK,Thread Group 1-3533,true,,340,1378,1378,3,1,0,T-OZEROVA.local
1750703250105,3, HTTP Request Sampler,200,OK,Thread Group 1-3534,true,,340,1378,1378,3,1,0,T-OZEROVA.local
1750703250105,4,character/2,404,Not Found,Thread Group 1-3535,false,,273,1378,1378,4,1,1,T-OZEROVA.local
1750703250106,3,character/2,404,Not Found,Thread Group 1-1034,false,,273,1378,1378,3,1,1,T-OZEROVA.local
1750703250106,3,characters,200,OK,Thread Group 1-3536,true,,340,1378,1378,3,1,0,T-OZEROVA.local
1750703250106,4,characters/id,200,OK,Thread Group 1-3383,true,,264,1378,1378,4,1,0,T-OZEROVA.local
1750703250101,9,characters/id,404,Not Found,Thread Group 1-1045,false,,273,1378,1378,9,1,1,T-OZEROVA.local
1750703250101,9,character/2,404,Not Found,Thread Group 1-3388,false,,273,1378,1378,9,1,1,T-OZEROVA.local
1750703246049,4061,characters,200,OK,Thread Group 1-3564,true,,340,1378,1378,4061,1,0,T-OZEROVA.local
1750703250107,4, HTTP Request Sampler,200,OK,Thread Group 1-3532,true,,340,1378,1378,4,1,0,T-OZEROVA.local
1750703250108,4, HTTP Request Sampler,200,OK,Thread Group 1-3531,true,,340,1377,1377,4,1,0,T-OZEROVA.local
1750703250108,6,character/2,404,Not Found,Thread Group 1-1033,false,,273,1376,1376,6,1,1,T-OZEROVA.local
1750703250108,6,character/2,404,Not Found,Thread Group 1-3533,false,,273,1376,1376,6,1,1,T-OZEROVA.local
1750703250109,6,characters,200,OK,Thread Group 1-3534,true,,340,1376,1376,6,1,0,T-OZEROVA.local
1750703250109,6,characters/id,404,Not Found,Thread Group 1-3535,false,,273,1376,1376,6,1,1,T-OZEROVA.local
1750703250109,7,characters/id,404,Not Found,Thread Group 1-1034,false,,273,1376,1376,7,1,1,T-OZEROVA.local
1750703250110,6,character/2,200,OK,Thread Group 1-3536,true,,268,1376,1376,6,1,0,T-OZEROVA.local
1750703250110,7, HTTP Request Sampler,200,OK,Thread Group 1-3383,true,,340,1376,1376,7,1,0,T-OZEROVA.local
1750703250110,7, HTTP Request Sampler,200,OK,Thread Group 1-1045,true,,340,1376,1376,7,1,0,T-OZEROVA.local
1750703250110,7,characters/id,404,Not Found,Thread Group 1-3388,false,,273,1376,1376,7,1,1,T-OZEROVA.local
1750703250107,11,character/2,404,Not Found,Thread Group 1-3559,false,,273,1376,1376,11,1,1,T-OZEROVA.local
1750703245077,5040,characters,200,OK,Thread Group 1-3402,true,,340,1376,1376,5040,1,0,T-OZEROVA.local
1750703250114,4,characters/id,200,OK,Thread Group 1-1033,true,,273,1376,1376,4,1,0,T-OZEROVA.local
1750703250114,5,characters/id,404,Not Found,Thread Group 1-3533,false,,273,1376,1376,5,1,1,T-OZEROVA.local
1750703250115,4,character/2,404,Not Found,Thread Group 1-3534,false,,273,1376,1376,4,1,1,T-OZEROVA.local
1750703250115,5, HTTP Request Sampler,200,OK,Thread Group 1-3535,true,,340,1376,1376,5,1,0,T-OZEROVA.local
1750703250116,4, HTTP Request Sampler,200,OK,Thread Group 1-1034,true,,340,1376,1376,4,1,0,T-OZEROVA.local
1750703250116,4,characters/id,404,Not Found,Thread Group 1-3536,false,,273,1376,1376,4,1,1,T-OZEROVA.local
1750703250117,3,characters,200,OK,Thread Group 1-3383,true,,340,1376,1376,3,1,0,T-OZEROVA.local
1750703250117,4,characters,200,OK,Thread Group 1-1045,true,,340,1376,1376,4,1,0,T-OZEROVA.local
1750703250118,3, HTTP Request Sampler,200,OK,Thread Group 1-3388,true,,340,1376,1376,3,1,0,T-OZEROVA.local
1750703250111,10,character/2,404,Not Found,Thread Group 1-3564,false,,273,1376,1376,10,1,1,T-OZEROVA.local
1750703245096,5025,characters,200,OK,Thread Group 1-3405,true,,340,1376,1376,5025,1,0,T-OZEROVA.local
1750703250119,3, HTTP Request Sampler,200,OK,Thread Group 1-1033,true,,340,1376,1376,3,1,0,T-OZEROVA.local
1750703250119,3, HTTP Request Sampler,200,OK,Thread Group 1-3533,true,,340,1375,1375,3,1,0,T-OZEROVA.local
1750703250119,4,characters/id,404,Not Found,Thread Group 1-3534,false,,273,1374,1374,4,1,1,T-OZEROVA.local
1750703250120,3,characters,200,OK,Thread Group 1-3535,true,,340,1374,1374,3,1,0,T-OZEROVA.local
1750703250120,4,characters,200,OK,Thread Group 1-1034,true,,340,1374,1374,4,1,0,T-OZEROVA.local
1750703250120,4, HTTP Request Sampler,200,OK,Thread Group 1-3536,true,,340,1374,1374,4,1,0,T-OZEROVA.local
1750703250120,4,character/2,200,OK,Thread Group 1-3383,true,,268,1374,1374,4,1,0,T-OZEROVA.local
1750703250121,4,character/2,404,Not Found,Thread Group 1-1045,false,,273,1374,1374,4,1,1,T-OZEROVA.local
1750703250121,4,characters,200,OK,Thread Group 1-3388,true,,340,1374,1374,4,1,0,T-OZEROVA.local
1750703250121,5,characters/id,200,OK,Thread Group 1-3564,true,,264,1374,1374,5,1,0,T-OZEROVA.local
1750703250118,8,characters/id,200,OK,Thread Group 1-3559,true,,273,1374,1374,8,1,0,T-OZEROVA.local
1750703250118,8,character/2,404,Not Found,Thread Group 1-3402,false,,273,1374,1374,8,1,1,T-OZEROVA.local
1750703243107,7020,characters,200,OK,Thread Group 1-3074,true,,340,1374,1374,7020,1,0,T-OZEROVA.local
1750703250123,4, HTTP Request Sampler,200,OK,Thread Group 1-3534,true,,340,1374,1374,4,1,0,T-OZEROVA.local
1750703250123,4,character/2,200,OK,Thread Group 1-3535,true,,268,1373,1373,4,1,0,T-OZEROVA.local
1750703250124,4,character/2,200,OK,Thread Group 1-1034,true,,273,1373,1373,4,1,0,T-OZEROVA.local
1750703250124,4,characters,200,OK,Thread Group 1-3536,true,,340,1373,1373,4,1,0,T-OZEROVA.local
1750703250125,4,characters/id,404,Not Found,Thread Group 1-3383,false,,273,1373,1373,4,1,1,T-OZEROVA.local
1750703250125,6,characters/id,200,OK,Thread Group 1-1045,true,,264,1373,1373,6,1,0,T-OZEROVA.local
1750703250126,5,character/2,200,OK,Thread Group 1-3388,true,,268,1373,1373,5,1,0,T-OZEROVA.local
1750703250126,6, HTTP Request Sampler,200,OK,Thread Group 1-3564,true,,340,1373,1373,6,1,0,T-OZEROVA.local
1750703250126,6, HTTP Request Sampler,200,OK,Thread Group 1-3559,true,,340,1373,1373,6,1,0,T-OZEROVA.local
1750703250122,10,character/2,404,Not Found,Thread Group 1-3405,false,,273,1373,1373,10,1,1,T-OZEROVA.local
1750703246115,4017,characters,200,OK,Thread Group 1-3575,true,,340,1373,1373,4017,1,0,T-OZEROVA.local
1750703250127,6,characters/id,404,Not Found,Thread Group 1-3535,false,,273,1373,1373,6,1,1,T-OZEROVA.local
1750703250128,6,characters/id,404,Not Found,Thread Group 1-1034,false,,273,1373,1373,6,1,1,T-OZEROVA.local
1750703250129,5,character/2,404,Not Found,Thread Group 1-3536,false,,273,1373,1373,5,1,1,T-OZEROVA.local
1750703250130,4, HTTP Request Sampler,200,OK,Thread Group 1-3383,true,,340,1373,1373,4,1,0,T-OZEROVA.local
1750703250131,3, HTTP Request Sampler,200,OK,Thread Group 1-1045,true,,340,1373,1373,3,1,0,T-OZEROVA.local
1750703250131,4,characters/id,404,Not Found,Thread Group 1-3388,false,,273,1373,1373,4,1,1,T-OZEROVA.local
1750703250132,3,characters,200,OK,Thread Group 1-3564,true,,340,1373,1373,3,1,0,T-OZEROVA.local
1750703250132,3,characters,200,OK,Thread Group 1-3559,true,,340,1373,1373,3,1,0,T-OZEROVA.local
1750703250133,2,characters/id,404,Not Found,Thread Group 1-3405,false,,273,1373,1373,2,1,1,T-OZEROVA.local
1750703250126,10,characters/id,200,OK,Thread Group 1-3402,true,,264,1373,1373,10,1,0,T-OZEROVA.local
1750703250127,9,character/2,404,Not Found,Thread Group 1-3074,false,,273,1373,1373,9,1,1,T-OZEROVA.local
1750703239123,11013,characters,200,OK,Thread Group 1-2410,true,,340,1373,1373,11013,1,0,T-OZEROVA.local
1750703250133,4, HTTP Request Sampler,200,OK,Thread Group 1-3535,true,,340,1373,1373,4,1,0,T-OZEROVA.local
1750703250134,3, HTTP Request Sampler,200,OK,Thread Group 1-1034,true,,340,1372,1372,3,1,0,T-OZEROVA.local
1750703250134,4,characters/id,404,Not Found,Thread Group 1-3536,false,,273,1371,1371,4,1,1,T-OZEROVA.local
1750703250134,4,characters,200,OK,Thread Group 1-3383,true,,340,1371,1371,4,1,0,T-OZEROVA.local
1750703250135,4,characters,200,OK,Thread Group 1-1045,true,,340,1371,1371,4,1,0,T-OZEROVA.local
1750703250135,4, HTTP Request Sampler,200,OK,Thread Group 1-3388,true,,340,1371,1371,4,1,0,T-OZEROVA.local
1750703250135,5,character/2,404,Not Found,Thread Group 1-3564,false,,273,1371,1371,5,1,1,T-OZEROVA.local
1750703250135,5,character/2,200,OK,Thread Group 1-3559,true,,273,1371,1371,5,1,0,T-OZEROVA.local
1750703250136,4, HTTP Request Sampler,200,OK,Thread Group 1-3405,true,,340,1371,1371,4,1,0,T-OZEROVA.local
1750703250136,5, HTTP Request Sampler,200,OK,Thread Group 1-3402,true,,340,1371,1371,5,1,0,T-OZEROVA.local
1750703250136,5,characters/id,404,Not Found,Thread Group 1-3074,false,,273,1371,1371,5,1,1,T-OZEROVA.local
1750703250133,9,character/2,404,Not Found,Thread Group 1-3575,false,,273,1371,1371,9,1,1,T-OZEROVA.local
1750703246131,4010,characters,200,OK,Thread Group 1-3578,true,,340,1371,1371,4010,1,0,T-OZEROVA.local
1750703250138,4, HTTP Request Sampler,200,OK,Thread Group 1-3536,true,,340,1371,1371,4,1,0,T-OZEROVA.local
1750703250138,5,character/2,200,OK,Thread Group 1-3383,true,,268,1370,1370,5,1,0,T-OZEROVA.local
1750703250139,4,character/2,404,Not Found,Thread Group 1-1045,false,,273,1370,1370,4,1,1,T-OZEROVA.local
1750703250139,4,characters,200,OK,Thread Group 1-3388,true,,340,1370,1370,4,1,0,T-OZEROVA.local
1750703250140,4,characters/id,404,Not Found,Thread Group 1-3564,false,,273,1370,1370,4,1,1,T-OZEROVA.local
1750703250140,5,characters/id,404,Not Found,Thread Group 1-3559,false,,273,1370,1370,5,1,1,T-OZEROVA.local
1750703250141,4,characters,200,OK,Thread Group 1-3405,true,,340,1370,1370,4,1,0,T-OZEROVA.local
1750703250141,5,characters,200,OK,Thread Group 1-3402,true,,340,1370,1370,5,1,0,T-OZEROVA.local
1750703250141,5, HTTP Request Sampler,200,OK,Thread Group 1-3074,true,,340,1370,1370,5,1,0,T-OZEROVA.local
1750703250142,4,characters/id,200,OK,Thread Group 1-3575,true,,268,1370,1370,4,1,0,T-OZEROVA.local
1750703250137,10,character/2,200,OK,Thread Group 1-2410,true,,273,1370,1370,10,1,0,T-OZEROVA.local
1750703246138,4009,characters,200,OK,Thread Group 1-3579,true,,340,1370,1370,4009,1,0,T-OZEROVA.local
1750703250143,6,characters/id,404,Not Found,Thread Group 1-3383,false,,273,1370,1370,6,1,1,T-OZEROVA.local
1750703250143,6,characters/id,404,Not Found,Thread Group 1-1045,false,,273,1370,1370,6,1,1,T-OZEROVA.local
1750703250144,6,character/2,200,OK,Thread Group 1-3388,true,,273,1370,1370,6,1,0,T-OZEROVA.local
1750703250144,6, HTTP Request Sampler,200,OK,Thread Group 1-3564,true,,340,1370,1370,6,1,0,T-OZEROVA.local
1750703250145,5, HTTP Request Sampler,200,OK,Thread Group 1-3559,true,,340,1370,1370,5,1,0,T-OZEROVA.local
1750703250145,6,character/2,200,OK,Thread Group 1-3405,true,,268,1370,1370,6,1,0,T-OZEROVA.local
1750703250146,5,character/2,404,Not Found,Thread Group 1-3402,false,,273,1370,1370,5,1,1,T-OZEROVA.local
1750703250146,5,characters,200,OK,Thread Group 1-3074,true,,340,1370,1370,5,1,0,T-OZEROVA.local
1750703250146,5, HTTP Request Sampler,200,OK,Thread Group 1-3575,true,,340,1370,1370,5,1,0,T-OZEROVA.local
1750703250147,5,characters/id,404,Not Found,Thread Group 1-2410,false,,273,1370,1370,5,1,1,T-OZEROVA.local
1750703250142,10,character/2,404,Not Found,Thread Group 1-3578,false,,273,1370,1370,10,1,1,T-OZEROVA.local
1750703246144,4007,characters,200,OK,Thread Group 1-3580,true,,340,1370,1370,4007,1,0,T-OZEROVA.local
1750703250149,4, HTTP Request Sampler,200,OK,Thread Group 1-3383,true,,340,1370,1370,4,1,0,T-OZEROVA.local
1750703250149,4, HTTP Request Sampler,200,OK,Thread Group 1-1045,true,,340,1369,1369,4,1,0,T-OZEROVA.local
1750703250150,4,characters/id,404,Not Found,Thread Group 1-3388,false,,273,1368,1368,4,1,1,T-OZEROVA.local
1750703250150,4,characters,200,OK,Thread Group 1-3564,true,,340,1368,1368,4,1,0,T-OZEROVA.local
1750703250150,5,characters,200,OK,Thread Group 1-3559,true,,340,1368,1368,5,1,0,T-OZEROVA.local
1750703250151,4,characters/id,200,OK,Thread Group 1-3405,true,,273,1368,1368,4,1,0,T-OZEROVA.local
1750703250151,5,characters/id,404,Not Found,Thread Group 1-3402,false,,273,1368,1368,5,1,1,T-OZEROVA.local
1750703250151,5,character/2,200,OK,Thread Group 1-3074,true,,273,1368,1368,5,1,0,T-OZEROVA.local
1750703250152,5,characters,200,OK,Thread Group 1-3575,true,,340,1368,1368,5,1,0,T-OZEROVA.local
1750703250152,5, HTTP Request Sampler,200,OK,Thread Group 1-2410,true,,340,1368,1368,5,1,0,T-OZEROVA.local
1750703250152,5,characters/id,200,OK,Thread Group 1-3578,true,,268,1368,1368,5,1,0,T-OZEROVA.local
1750703250148,10,character/2,404,Not Found,Thread Group 1-3579,false,,273,1368,1368,10,1,1,T-OZEROVA.local
1750703246152,4005,characters,200,OK,Thread Group 1-3581,true,,340,1368,1368,4005,1,0,T-OZEROVA.local
1750703250154,5, HTTP Request Sampler,200,OK,Thread Group 1-3388,true,,340,1368,1368,5,1,0,T-OZEROVA.local
1750703250155,4,character/2,200,OK,Thread Group 1-3564,true,,268,1367,1367,4,1,0,T-OZEROVA.local
1750703250155,4,character/2,404,Not Found,Thread Group 1-3559,false,,273,1367,1367,4,1,1,T-OZEROVA.local
1750703250155,5, HTTP Request Sampler,200,OK,Thread Group 1-3405,true,,340,1367,1367,5,1,0,T-OZEROVA.local
1750703250156,4, HTTP Request Sampler,200,OK,Thread Group 1-3402,true,,340,1367,1367,4,1,0,T-OZEROVA.local
1750703250156,5,characters/id,200,OK,Thread Group 1-3074,true,,268,1367,1367,5,1,0,T-OZEROVA.local
1750703250157,4,character/2,404,Not Found,Thread Group 1-3575,false,,273,1367,1367,4,1,1,T-OZEROVA.local
1750703250157,5,characters,200,OK,Thread Group 1-2410,true,,340,1367,1367,5,1,0,T-OZEROVA.local
1750703250158,4, HTTP Request Sampler,200,OK,Thread Group 1-3578,true,,340,1367,1367,4,1,0,T-OZEROVA.local
1750703250153,10,character/2,404,Not Found,Thread Group 1-3580,false,,273,1367,1367,10,1,1,T-OZEROVA.local
1750703246160,4002,characters,200,OK,Thread Group 1-3582,true,,340,1367,1367,4002,1,0,T-OZEROVA.local
1750703250159,6,characters/id,404,Not Found,Thread Group 1-3564,false,,273,1367,1367,6,1,1,T-OZEROVA.local
1750703250159,6,characters/id,404,Not Found,Thread Group 1-3559,false,,273,1367,1367,6,1,1,T-OZEROVA.local
1750703250160,6,characters,200,OK,Thread Group 1-3405,true,,340,1367,1367,6,1,0,T-OZEROVA.local
1750703250160,6,characters,200,OK,Thread Group 1-3402,true,,340,1367,1367,6,1,0,T-OZEROVA.local
1750703250161,5, HTTP Request Sampler,200,OK,Thread Group 1-3074,true,,340,1367,1367,5,1,0,T-OZEROVA.local
1750703250161,5,characters/id,404,Not Found,Thread Group 1-3575,false,,273,1367,1367,5,1,1,T-OZEROVA.local
1750703250162,5,character/2,200,OK,Thread Group 1-2410,true,,264,1367,1367,5,1,0,T-OZEROVA.local
1750703250163,4,characters,200,OK,Thread Group 1-3578,true,,340,1367,1367,4,1,0,T-OZEROVA.local
1750703250163,4,characters/id,404,Not Found,Thread Group 1-3580,false,,273,1367,1367,4,1,1,T-OZEROVA.local
1750703250158,9,characters/id,404,Not Found,Thread Group 1-3579,false,,273,1367,1367,9,1,1,T-OZEROVA.local
1750703250158,10,character/2,404,Not Found,Thread Group 1-3581,false,,273,1367,1367,10,1,1,T-OZEROVA.local
1750703246170,3997,characters,200,OK,Thread Group 1-3584,true,,340,1367,1367,3997,1,0,T-OZEROVA.local
1750703250165,3, HTTP Request Sampler,200,OK,Thread Group 1-3564,true,,340,1367,1367,3,1,0,T-OZEROVA.local
1750703250165,4, HTTP Request Sampler,200,OK,Thread Group 1-3559,true,,340,1366,1366,4,1,0,T-OZEROVA.local
1750703250166,3,character/2,404,Not Found,Thread Group 1-3405,false,,273,1365,1365,3,1,1,T-OZEROVA.local
1750703250166,3,character/2,200,OK,Thread Group 1-3402,true,,273,1365,1365,3,1,0,T-OZEROVA.local
1750703250166,4,characters,200,OK,Thread Group 1-3074,true,,340,1365,1365,4,1,0,T-OZEROVA.local
1750703250166,5, HTTP Request Sampler,200,OK,Thread Group 1-3575,true,,340,1365,1365,5,1,0,T-OZEROVA.local
1750703250167,4,characters/id,404,Not Found,Thread Group 1-2410,false,,273,1365,1365,4,1,1,T-OZEROVA.local
1750703250167,5,character/2,404,Not Found,Thread Group 1-3578,false,,273,1365,1365,5,1,1,T-OZEROVA.local
1750703250167,5, HTTP Request Sampler,200,OK,Thread Group 1-3580,true,,340,1365,1365,5,1,0,T-OZEROVA.local
1750703250167,6, HTTP Request Sampler,200,OK,Thread Group 1-3579,true,,340,1365,1365,6,1,0,T-OZEROVA.local
1750703250168,5,characters/id,404,Not Found,Thread Group 1-3581,false,,273,1365,1365,5,1,1,T-OZEROVA.local
1750703250163,10,character/2,404,Not Found,Thread Group 1-3582,false,,273,1365,1365,10,1,1,T-OZEROVA.local
1750703245171,5002,characters,200,OK,Thread Group 1-3418,true,,340,1365,1365,5002,1,0,T-OZEROVA.local
1750703250169,5,characters/id,404,Not Found,Thread Group 1-3405,false,,273,1365,1365,5,1,1,T-OZEROVA.local
1750703250170,4,characters/id,404,Not Found,Thread Group 1-3402,false,,273,1365,1365,4,1,1,T-OZEROVA.local
1750703250170,5,character/2,404,Not Found,Thread Group 1-3074,false,,273,1365,1365,5,1,1,T-OZEROVA.local
1750703250171,4,characters,200,OK,Thread Group 1-3575,true,,340,1365,1365,4,1,0,T-OZEROVA.local
1750703250171,4, HTTP Request Sampler,200,OK,Thread Group 1-2410,true,,340,1365,1365,4,1,0,T-OZEROVA.local
1750703250172,3,characters/id,404,Not Found,Thread Group 1-3578,false,,273,1365,1365,3,1,1,T-OZEROVA.local
1750703250172,4,characters,200,OK,Thread Group 1-3580,true,,340,1365,1365,4,1,0,T-OZEROVA.local
1750703250173,3,characters,200,OK,Thread Group 1-3579,true,,340,1365,1365,3,1,0,T-OZEROVA.local
1750703250173,3, HTTP Request Sampler,200,OK,Thread Group 1-3581,true,,340,1365,1365,3,1,0,T-OZEROVA.local
1750703250168,9,character/2,404,Not Found,Thread Group 1-3584,false,,273,1365,1365,9,1,1,T-OZEROVA.local
1750703246179,3997,characters,200,OK,Thread Group 1-3585,true,,340,1365,1365,3997,1,0,T-OZEROVA.local
1750703250174,4, HTTP Request Sampler,200,OK,Thread Group 1-3405,true,,340,1365,1365,4,1,0,T-OZEROVA.local
1750703250174,5, HTTP Request Sampler,200,OK,Thread Group 1-3402,true,,340,1364,1364,5,1,0,T-OZEROVA.local
1750703250175,5,characters/id,200,OK,Thread Group 1-3074,true,,268,1363,1363,5,1,0,T-OZEROVA.local
1750703250175,5,character/2,200,OK,Thread Group 1-3575,true,,268,1363,1363,5,1,0,T-OZEROVA.local
1750703250175,6,characters,200,OK,Thread Group 1-2410,true,,340,1363,1363,6,1,0,T-OZEROVA.local
1750703250176,5, HTTP Request Sampler,200,OK,Thread Group 1-3578,true,,340,1363,1363,5,1,0,T-OZEROVA.local
1750703250176,6,character/2,200,OK,Thread Group 1-3580,true,,268,1363,1363,6,1,0,T-OZEROVA.local
1750703250176,6,character/2,404,Not Found,Thread Group 1-3579,false,,273,1363,1363,6,1,1,T-OZEROVA.local
1750703250176,7,characters,200,OK,Thread Group 1-3581,true,,340,1363,1363,7,1,0,T-OZEROVA.local
1750703250177,6,characters/id,404,Not Found,Thread Group 1-3584,false,,273,1363,1363,6,1,1,T-OZEROVA.local
1750703250173,10,characters/id,404,Not Found,Thread Group 1-3582,false,,273,1363,1363,10,1,1,T-OZEROVA.local
1750703250174,10,character/2,200,OK,Thread Group 1-3418,true,,268,1363,1363,10,1,0,T-OZEROVA.local
1750703246186,3997,characters,200,OK,Thread Group 1-3587,true,,340,1363,1363,3997,1,0,T-OZEROVA.local
1750703250180,5, HTTP Request Sampler,200,OK,Thread Group 1-3074,true,,340,1363,1363,5,1,0,T-OZEROVA.local
1750703250180,5,characters/id,404,Not Found,Thread Group 1-3575,false,,273,1362,1362,5,1,1,T-OZEROVA.local
1750703250181,4,character/2,404,Not Found,Thread Group 1-2410,false,,273,1362,1362,4,1,1,T-OZEROVA.local
1750703250182,4,characters,200,OK,Thread Group 1-3578,true,,340,1362,1362,4,1,0,T-OZEROVA.local
1750703250182,4,characters/id,200,OK,Thread Group 1-3580,true,,264,1362,1362,4,1,0,T-OZEROVA.local
1750703250183,3,characters/id,404,Not Found,Thread Group 1-3579,false,,273,1362,1362,3,1,1,T-OZEROVA.local
1750703250183,4,character/2,200,OK,Thread Group 1-3581,true,,268,1362,1362,4,1,0,T-OZEROVA.local
1750703250183,4, HTTP Request Sampler,200,OK,Thread Group 1-3584,true,,340,1362,1362,4,1,0,T-OZEROVA.local
1750703250184,4, HTTP Request Sampler,200,OK,Thread Group 1-3582,true,,340,1362,1362,4,1,0,T-OZEROVA.local
1750703250177,11,character/2,404,Not Found,Thread Group 1-3585,false,,273,1362,1362,11,1,1,T-OZEROVA.local
1750703246193,3995,characters,200,OK,Thread Group 1-3588,true,,340,1362,1362,3995,1,0,T-OZEROVA.local
1750703250185,4, HTTP Request Sampler,200,OK,Thread Group 1-3575,true,,340,1362,1362,4,1,0,T-OZEROVA.local
1750703250185,5,characters/id,404,Not Found,Thread Group 1-2410,false,,273,1361,1361,5,1,1,T-OZEROVA.local
1750703250186,4,character/2,200,OK,Thread Group 1-3578,true,,273,1361,1361,4,1,0,T-OZEROVA.local
1750703250186,4, HTTP Request Sampler,200,OK,Thread Group 1-3580,true,,340,1361,1361,4,1,0,T-OZEROVA.local
1750703250187,4, HTTP Request Sampler,200,OK,Thread Group 1-3579,true,,340,1361,1361,4,1,0,T-OZEROVA.local
1750703250187,4,characters/id,404,Not Found,Thread Group 1-3581,false,,273,1361,1361,4,1,1,T-OZEROVA.local
1750703250188,4,characters,200,OK,Thread Group 1-3584,true,,340,1361,1361,4,1,0,T-OZEROVA.local
1750703250188,4,characters,200,OK,Thread Group 1-3582,true,,340,1361,1361,4,1,0,T-OZEROVA.local
1750703250188,5,characters/id,200,OK,Thread Group 1-3585,true,,273,1361,1361,5,1,0,T-OZEROVA.local
1750703250184,9,characters/id,200,OK,Thread Group 1-3418,true,,268,1361,1361,9,1,0,T-OZEROVA.local
1750703250184,9,character/2,200,OK,Thread Group 1-3587,true,,273,1361,1361,9,1,0,T-OZEROVA.local
